0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165
69,0,1,2,184,117,64,0,64,17,149,74,17664,1,258,696,47221,30016,16384,64,16401,4501,38218,4521985,258,66232,178293,12088640,7684096,4194368,16401,4198805,1152330,69,0,1,2,210,233,64,0,64,17,122,214,17664,1,258,722,53993,59712,16384,64,16401,4474,31446,4521985,258,66258,185065,13822272,15286272,4194368,16401,4198778,1145558,69,0,1,2,216,21,64,0,64,17,117,170,17664,1,258,728,55317,5440,16384,64,16401,4469,30122,4521985,258,66264,186389,14161216,1392640,4194368,16401,4198773,1144234,69,0,1,2,236,183,64,0,64,17,97,8,17664,1,258,748,60599,46912,16384,64,16401,4449,24840,4521985,258,66284,191671,15513408,12009472,4194368,16401,4198753,1138952,69,0,1,2,249,42,64,0,64,17,84,149,17664,1,258,761,63786,10816,16384,64,16401,4436,21653,4521985,258,66297,194858,16329280,2768896,4194368,16401,4198740,1135765,Email
69,0,0,154,34,104,64,0,64,17,161,13,17664,0,154,39458,8808,26688,16384,64,16401,4513,41229,4521984,154,39458,10101352,2254912,6832128,4194368,16401,4198817,1155341,69,0,0,154,43,109,64,0,64,17,152,8,17664,0,154,39467,11117,27968,16384,64,16401,4504,38920,4521984,154,39467,10103661,2846016,7159808,4194368,16401,4198808,1153032,69,0,0,154,48,202,64,0,64,17,146,171,17664,0,154,39472,12490,51776,16384,64,16401,4498,37547,4521984,154,39472,10105034,3197504,13254656,4194368,16401,4198802,1151659,69,0,0,154,57,2,64,0,64,17,138,115,17664,0,154,39481,14594,576,16384,64,16401,4490,35443,4521984,154,39481,10107138,3736128,147456,4194368,16401,4198794,1149555,69,0,0,154,82,68,64,0,64,17,113,49,17664,0,154,39506,21060,17472,16384,64,16401,4465,28977,4521984,154,39506,10113604,5391424,4472832,4194368,16401,4198769,1143089,Email
69,0,0,154,3,137,64,0,64,17,72,34,17664,0,154,39427,905,35136,16384,64,16401,4424,18466,4521984,154,39427,10093449,231744,8994816,4194368,16401,4198728,1132578,69,0,0,154,26,100,64,0,64,17,49,71,17664,0,154,39450,6756,25664,16384,64,16401,4401,12615,4521984,154,39450,10099300,1729600,6569984,4194368,16401,4198705,1126727,69,0,0,154,49,189,64,0,64,17,25,238,17664,0,154,39473,12733,48448,16384,64,16401,4377,6638,4521984,154,39473,10105277,3259712,12402688,4194368,16401,4198681,1120750,69,0,0,154,78,64,64,0,64,17,253,106,17664,0,154,39502,20032,16448,16384,64,16401,4605,64874,4521984,154,39502,10112576,5128256,4210688,4194368,16401,4198909,1178986,69,0,0,154,101,206,64,0,64,17,229,220,17664,0,154,39525,26062,52800,16384,64,16401,4581,58844,4521984,154,39525,10118606,6671936,13516800,4194368,16401,4198885,1172956,Email
69,0,0,142,106,166,0,0,128,17,91,53,17664,0,142,36458,27302,42496,0,128,32785,4443,23349,4521984,142,36458,9333414,6989312,10878976,128,32785,8393051,1137461,69,0,0,142,106,167,0,0,128,17,91,52,17664,0,142,36458,27303,42752,0,128,32785,4443,23348,4521984,142,36458,9333415,6989568,10944512,128,32785,8393051,1137460,69,0,0,142,106,168,0,0,128,17,91,51,17664,0,142,36458,27304,43008,0,128,32785,4443,23347,4521984,142,36458,9333416,6989824,11010048,128,32785,8393051,1137459,69,0,0,142,106,169,0,0,128,17,91,50,17664,0,142,36458,27305,43264,0,128,32785,4443,23346,4521984,142,36458,9333417,6990080,11075584,128,32785,8393051,1137458,69,0,0,142,106,170,0,0,128,17,91,49,17664,0,142,36458,27306,43520,0,128,32785,4443,23345,4521984,142,36458,9333418,6990336,11141120,128,32785,8393051,1137457,Email
69,0,0,142,0,170,0,0,128,17,77,103,17664,0,142,36352,170,43520,0,128,32785,4429,19815,4521984,142,36352,9306282,43520,11141120,128,32785,8393037,1133927,69,0,0,142,0,192,0,0,128,17,77,81,17664,0,142,36352,192,49152,0,128,32785,4429,19793,4521984,142,36352,9306304,49152,12582912,128,32785,8393037,1133905,69,0,0,142,0,212,0,0,128,17,77,61,17664,0,142,36352,212,54272,0,128,32785,4429,19773,4521984,142,36352,9306324,54272,13893632,128,32785,8393037,1133885,69,0,0,142,1,24,0,0,128,17,76,249,17664,0,142,36353,280,6144,0,128,32785,4428,19705,4521984,142,36353,9306392,71680,1572864,128,32785,8393036,1133817,69,0,0,142,1,89,0,0,128,17,76,184,17664,0,142,36353,345,22784,0,128,32785,4428,19640,4521984,142,36353,9306457,88320,5832704,128,32785,8393036,1133752,Email
69,0,0,106,52,176,0,0,128,17,29,30,17664,0,106,27188,13488,45056,0,128,32785,4381,7454,4521984,106,27188,6960304,3452928,11534336,128,32785,8392989,1121566,69,0,0,106,52,177,0,0,128,17,29,29,17664,0,106,27188,13489,45312,0,128,32785,4381,7453,4521984,106,27188,6960305,3453184,11599872,128,32785,8392989,1121565,69,0,0,106,52,178,0,0,128,17,29,28,17664,0,106,27188,13490,45568,0,128,32785,4381,7452,4521984,106,27188,6960306,3453440,11665408,128,32785,8392989,1121564,69,0,0,106,52,179,0,0,128,17,29,27,17664,0,106,27188,13491,45824,0,128,32785,4381,7451,4521984,106,27188,6960307,3453696,11730944,128,32785,8392989,1121563,69,0,0,106,52,194,0,0,128,17,29,12,17664,0,106,27188,13506,49664,0,128,32785,4381,7436,4521984,106,27188,6960322,3457536,12713984,128,32785,8392989,1121548,Email
69,0,0,121,0,0,64,0,254,17,147,190,17664,0,121,30976,0,64,16384,254,65041,4499,37822,4521984,121,30976,7929856,64,16384,4194558,65041,16650643,1151934,69,0,0,121,0,0,64,0,254,17,147,190,17664,0,121,30976,0,64,16384,254,65041,4499,37822,4521984,121,30976,7929856,64,16384,4194558,65041,16650643,1151934,69,0,0,121,0,0,64,0,254,17,147,190,17664,0,121,30976,0,64,16384,254,65041,4499,37822,4521984,121,30976,7929856,64,16384,4194558,65041,16650643,1151934,69,0,0,121,0,0,64,0,254,17,147,190,17664,0,121,30976,0,64,16384,254,65041,4499,37822,4521984,121,30976,7929856,64,16384,4194558,65041,16650643,1151934,69,0,0,121,0,0,64,0,254,17,147,190,17664,0,121,30976,0,64,16384,254,65041,4499,37822,4521984,121,30976,7929856,64,16384,4194558,65041,16650643,1151934,Email
69,0,0,165,105,160,64,0,64,17,92,15,17664,0,165,42345,27040,41024,16384,64,16401,4444,23567,4521984,165,42345,10840480,6922304,10502144,4194368,16401,4198748,1137679,69,0,0,165,105,161,64,0,64,17,92,14,17664,0,165,42345,27041,41280,16384,64,16401,4444,23566,4521984,165,42345,10840481,6922560,10567680,4194368,16401,4198748,1137678,69,0,0,165,105,162,64,0,64,17,92,13,17664,0,165,42345,27042,41536,16384,64,16401,4444,23565,4521984,165,42345,10840482,6922816,10633216,4194368,16401,4198748,1137677,69,0,0,165,105,163,64,0,64,17,92,12,17664,0,165,42345,27043,41792,16384,64,16401,4444,23564,4521984,165,42345,10840483,6923072,10698752,4194368,16401,4198748,1137676,69,0,0,165,105,164,64,0,64,17,92,11,17664,0,165,42345,27044,42048,16384,64,16401,4444,23563,4521984,165,42345,10840484,6923328,10764288,4194368,16401,4198748,1137675,Email
69,0,0,165,153,129,64,0,64,17,180,99,17664,0,165,42393,39297,33088,16384,64,16401,4532,46179,4521984,165,42393,10852737,10060096,8470528,4194368,16401,4198836,1160291,69,0,0,165,153,130,64,0,64,17,180,98,17664,0,165,42393,39298,33344,16384,64,16401,4532,46178,4521984,165,42393,10852738,10060352,8536064,4194368,16401,4198836,1160290,69,0,0,165,153,132,64,0,64,17,180,96,17664,0,165,42393,39300,33856,16384,64,16401,4532,46176,4521984,165,42393,10852740,10060864,8667136,4194368,16401,4198836,1160288,69,0,0,165,153,134,64,0,64,17,180,94,17664,0,165,42393,39302,34368,16384,64,16401,4532,46174,4521984,165,42393,10852742,10061376,8798208,4194368,16401,4198836,1160286,69,0,0,165,153,135,64,0,64,17,180,93,17664,0,165,42393,39303,34624,16384,64,16401,4532,46173,4521984,165,42393,10852743,10061632,8863744,4194368,16401,4198836,1160285,Email
69,0,0,52,16,250,64,0,128,6,235,40,17664,0,52,13328,4346,64064,16384,128,32774,1771,60200,4521984,52,13328,3412218,1112640,16400384,4194432,32774,8390379,453416,69,0,0,40,16,251,64,0,128,6,235,51,17664,0,40,10256,4347,64320,16384,128,32774,1771,60211,4521984,40,10256,2625787,1112896,16465920,4194432,32774,8390379,453427,69,0,2,34,16,252,64,0,128,6,233,56,17664,2,546,8720,4348,64576,16384,128,32774,1769,59704,4521986,546,139792,2232572,1113152,16531456,4194432,32774,8390377,452920,69,0,0,40,16,253,64,0,128,6,235,49,17664,0,40,10256,4349,64832,16384,128,32774,1771,60209,4521984,40,10256,2625789,1113408,16596992,4194432,32774,8390379,453425,69,0,0,230,16,254,64,0,128,6,234,114,17664,0,230,58896,4350,65088,16384,128,32774,1770,60018,4521984,230,58896,15077630,1113664,16662528,4194432,32774,8390378,453234,Email
69,0,0,52,94,244,64,0,124,6,161,46,17664,0,52,13406,24308,62528,16384,124,31750,1697,41262,4521984,52,13406,3432180,6222912,16007168,4194428,31750,8128161,434478,69,0,5,110,95,39,64,0,124,6,155,193,17664,5,1390,28255,24359,10048,16384,124,31750,1691,39873,4521989,1390,355935,7233319,6235968,2572288,4194428,31750,8128155,433089,69,0,1,227,95,40,64,0,124,6,159,75,17664,1,483,58207,24360,10304,16384,124,31750,1695,40779,4521985,483,123743,14901032,6236224,2637824,4194428,31750,8128159,433995,69,0,1,10,95,42,64,0,124,6,160,34,17664,1,266,2655,24362,10816,16384,124,31750,1696,40994,4521985,266,68191,679722,6236736,2768896,4194428,31750,8128160,434210,69,0,0,40,95,43,64,0,124,6,161,3,17664,0,40,10335,24363,11072,16384,124,31750,1697,41219,4521984,40,10335,2645803,6236992,2834432,4194428,31750,8128161,434435,Email
69,0,0,73,100,57,0,0,1,17,255,237,17664,0,73,18788,25657,14592,0,1,273,4607,65517,4521984,73,18788,4809785,6568192,3735552,1,273,70143,1179629,69,0,0,73,100,58,0,0,1,17,255,236,17664,0,73,18788,25658,14848,0,1,273,4607,65516,4521984,73,18788,4809786,6568448,3801088,1,273,70143,1179628,69,0,0,73,100,59,0,0,1,17,255,235,17664,0,73,18788,25659,15104,0,1,273,4607,65515,4521984,73,18788,4809787,6568704,3866624,1,273,70143,1179627,69,0,0,73,100,60,0,0,1,17,255,234,17664,0,73,18788,25660,15360,0,1,273,4607,65514,4521984,73,18788,4809788,6568960,3932160,1,273,70143,1179626,69,0,0,73,100,61,0,0,1,17,255,233,17664,0,73,18788,25661,15616,0,1,273,4607,65513,4521984,73,18788,4809789,6569216,3997696,1,273,70143,1179625,Email
69,0,0,72,101,172,0,0,128,17,232,172,17664,0,72,18533,26028,44032,0,128,32785,4584,59564,4521984,72,18533,4744620,6663168,11272192,128,32785,8393192,1173676,69,0,0,72,101,230,0,0,128,17,232,114,17664,0,72,18533,26086,58880,0,128,32785,4584,59506,4521984,72,18533,4744678,6678016,15073280,128,32785,8393192,1173618,69,0,0,72,102,38,0,0,128,17,232,50,17664,0,72,18534,26150,9728,0,128,32785,4584,59442,4521984,72,18534,4744742,6694400,2490368,128,32785,8393192,1173554,69,0,0,72,102,117,0,0,128,17,231,227,17664,0,72,18534,26229,29952,0,128,32785,4583,59363,4521984,72,18534,4744821,6714624,7667712,128,32785,8393191,1173475,69,0,0,72,102,180,0,0,128,17,231,164,17664,0,72,18534,26292,46080,0,128,32785,4583,59300,4521984,72,18534,4744884,6730752,11796480,128,32785,8393191,1173412,Email
69,0,0,78,19,186,64,0,127,17,115,194,17664,0,78,19987,5050,47680,16384,127,32529,4467,29634,4521984,78,19987,5116858,1292864,12206080,4194431,32529,8327539,1143746,69,0,0,78,19,187,64,0,127,17,115,193,17664,0,78,19987,5051,47936,16384,127,32529,4467,29633,4521984,78,19987,5116859,1293120,12271616,4194431,32529,8327539,1143745,69,0,0,78,20,16,64,0,127,17,115,108,17664,0,78,19988,5136,4160,16384,127,32529,4467,29548,4521984,78,19988,5116944,1314880,1064960,4194431,32529,8327539,1143660,69,0,0,78,20,17,64,0,127,17,115,107,17664,0,78,19988,5137,4416,16384,127,32529,4467,29547,4521984,78,19988,5116945,1315136,1130496,4194431,32529,8327539,1143659,69,0,0,78,20,97,64,0,127,17,115,27,17664,0,78,19988,5217,24896,16384,127,32529,4467,29467,4521984,78,19988,5117025,1335616,6373376,4194431,32529,8327539,1143579,Email
69,0,0,78,74,77,0,0,128,17,1,74,17664,0,78,20042,19021,19712,0,128,32785,4353,330,4521984,78,20042,5130829,4869376,5046272,128,32785,8392961,1114442,69,0,0,78,74,78,0,0,128,17,1,73,17664,0,78,20042,19022,19968,0,128,32785,4353,329,4521984,78,20042,5130830,4869632,5111808,128,32785,8392961,1114441,69,0,0,78,74,79,0,0,128,17,1,72,17664,0,78,20042,19023,20224,0,128,32785,4353,328,4521984,78,20042,5130831,4869888,5177344,128,32785,8392961,1114440,69,0,0,78,74,84,0,0,128,17,1,67,17664,0,78,20042,19028,21504,0,128,32785,4353,323,4521984,78,20042,5130836,4871168,5505024,128,32785,8392961,1114435,69,0,0,78,74,85,0,0,128,17,1,66,17664,0,78,20042,19029,21760,0,128,32785,4353,322,4521984,78,20042,5130837,4871424,5570560,128,32785,8392961,1114434,Email
69,0,0,78,88,67,0,0,64,17,51,187,17664,0,78,20056,22595,17152,0,64,16401,4403,13243,4521984,78,20056,5134403,5784320,4390912,64,16401,4198707,1127355,69,0,0,78,88,68,0,0,64,17,51,186,17664,0,78,20056,22596,17408,0,64,16401,4403,13242,4521984,78,20056,5134404,5784576,4456448,64,16401,4198707,1127354,69,0,0,78,88,69,0,0,64,17,51,185,17664,0,78,20056,22597,17664,0,64,16401,4403,13241,4521984,78,20056,5134405,5784832,4521984,64,16401,4198707,1127353,69,0,0,78,88,82,0,0,64,17,51,172,17664,0,78,20056,22610,20992,0,64,16401,4403,13228,4521984,78,20056,5134418,5788160,5373952,64,16401,4198707,1127340,69,0,0,78,88,83,0,0,64,17,51,171,17664,0,78,20056,22611,21248,0,64,16401,4403,13227,4521984,78,20056,5134419,5788416,5439488,64,16401,4198707,1127339,Email
69,0,0,52,104,160,64,0,128,6,171,147,17664,0,52,13416,26784,41024,16384,128,32774,1707,43923,4521984,52,13416,3434656,6856768,10502144,4194432,32774,8390315,437139,69,0,0,40,104,161,64,0,128,6,171,158,17664,0,40,10344,26785,41280,16384,128,32774,1707,43934,4521984,40,10344,2648225,6857024,10567680,4194432,32774,8390315,437150,69,0,2,45,104,162,64,0,128,6,169,152,17664,2,557,11624,26786,41536,16384,128,32774,1705,43416,4521986,557,142696,2975906,6857280,10633216,4194432,32774,8390313,436632,69,0,0,91,104,163,64,0,128,6,171,105,17664,0,91,23400,26787,41792,16384,128,32774,1707,43881,4521984,91,23400,5990563,6857536,10698752,4194432,32774,8390315,437097,69,0,0,87,104,164,64,0,128,6,171,108,17664,0,87,22376,26788,42048,16384,128,32774,1707,43884,4521984,87,22376,5728420,6857792,10764288,4194432,32774,8390315,437100,Email
69,0,0,52,116,175,0,0,44,6,51,133,17664,0,52,13428,29871,44800,0,44,11270,1587,13189,4521984,52,13428,3437743,7646976,11468800,44,11270,2885171,406405,69,0,0,40,116,209,0,0,44,6,51,111,17664,0,40,10356,29905,53504,0,44,11270,1587,13167,4521984,40,10356,2651345,7655680,13697024,44,11270,2885171,406383,69,0,0,177,116,210,0,0,44,6,50,229,17664,0,177,45428,29906,53760,0,44,11270,1586,13029,4521984,177,45428,11629778,7655936,13762560,44,11270,2885170,406245,69,0,0,40,117,6,0,0,44,6,51,58,17664,0,40,10357,29958,1536,0,44,11270,1587,13114,4521984,40,10357,2651398,7669248,393216,44,11270,2885171,406330,69,0,0,119,117,123,0,0,44,6,50,118,17664,0,119,30581,30075,31488,0,44,11270,1586,12918,4521984,119,30581,7828859,7699200,8060928,44,11270,2885170,406134,Email
69,0,0,52,111,227,64,0,128,6,133,150,17664,0,52,13423,28643,58176,16384,128,32774,1669,34198,4521984,52,13423,3436515,7332672,14893056,4194432,32774,8390277,427414,69,0,0,40,111,228,64,0,128,6,133,161,17664,0,40,10351,28644,58432,16384,128,32774,1669,34209,4521984,40,10351,2650084,7332928,14958592,4194432,32774,8390277,427425,69,0,0,221,111,229,64,0,128,6,132,235,17664,0,221,56687,28645,58688,16384,128,32774,1668,34027,4521984,221,56687,14512101,7333184,15024128,4194432,32774,8390276,427243,69,0,0,40,111,230,64,0,128,6,133,159,17664,0,40,10351,28646,58944,16384,128,32774,1669,34207,4521984,40,10351,2650086,7333440,15089664,4194432,32774,8390277,427423,69,0,0,166,111,231,64,0,128,6,133,32,17664,0,166,42607,28647,59200,16384,128,32774,1669,34080,4521984,166,42607,10907623,7333696,15155200,4194432,32774,8390277,427296,Email
69,0,0,52,125,165,0,0,42,6,13,213,17664,0,52,13437,32165,42240,0,42,10758,1549,3541,4521984,52,13437,3440037,8234240,10813440,42,10758,2754061,396757,69,0,0,40,125,202,0,0,42,6,13,188,17664,0,40,10365,32202,51712,0,42,10758,1549,3516,4521984,40,10365,2653642,8243712,13238272,42,10758,2754061,396732,69,0,5,110,125,204,0,0,42,6,8,116,17664,5,1390,28285,32204,52224,0,42,10758,1544,2164,4521989,1390,355965,7241164,8244224,13369344,42,10758,2754056,395380,69,0,5,110,125,205,0,0,42,6,8,115,17664,5,1390,28285,32205,52480,0,42,10758,1544,2163,4521989,1390,355965,7241165,8244480,13434880,42,10758,2754056,395379,69,0,3,73,125,206,0,0,42,6,10,151,17664,3,841,18813,32206,52736,0,42,10758,1546,2711,4521987,841,215421,4816334,8244736,13500416,42,10758,2754058,395927,Email
69,0,0,61,153,131,64,0,64,17,180,201,17664,0,61,15769,39299,33600,16384,64,16401,4532,46281,4521984,61,15769,4036995,10060608,8601600,4194368,16401,4198836,1160393,69,0,0,61,153,133,64,0,64,17,180,199,17664,0,61,15769,39301,34112,16384,64,16401,4532,46279,4521984,61,15769,4036997,10061120,8732672,4194368,16401,4198836,1160391,69,0,0,61,153,136,64,0,64,17,180,196,17664,0,61,15769,39304,34880,16384,64,16401,4532,46276,4521984,61,15769,4037000,10061888,8929280,4194368,16401,4198836,1160388,69,0,0,61,153,139,64,0,64,17,180,193,17664,0,61,15769,39307,35648,16384,64,16401,4532,46273,4521984,61,15769,4037003,10062656,9125888,4194368,16401,4198836,1160385,69,0,0,61,153,142,64,0,64,17,180,190,17664,0,61,15769,39310,36416,16384,64,16401,4532,46270,4521984,61,15769,4037006,10063424,9322496,4194368,16401,4198836,1160382,Email
69,0,0,86,62,197,0,0,255,17,39,81,17664,0,86,22078,16069,50432,0,255,65297,4391,10065,4521984,86,22078,5652165,4113664,12910592,255,65297,16716071,1124177,69,0,0,86,62,198,0,0,255,17,39,80,17664,0,86,22078,16070,50688,0,255,65297,4391,10064,4521984,86,22078,5652166,4113920,12976128,255,65297,16716071,1124176,69,0,0,86,62,199,0,0,255,17,39,79,17664,0,86,22078,16071,50944,0,255,65297,4391,10063,4521984,86,22078,5652167,4114176,13041664,255,65297,16716071,1124175,69,0,0,107,62,200,0,0,255,17,39,57,17664,0,107,27454,16072,51200,0,255,65297,4391,10041,4521984,107,27454,7028424,4114432,13107200,255,65297,16716071,1124153,69,0,0,107,62,201,0,0,255,17,39,56,17664,0,107,27454,16073,51456,0,255,65297,4391,10040,4521984,107,27454,7028425,4114688,13172736,255,65297,16716071,1124152,Email
69,0,0,204,69,101,0,0,127,17,129,176,17664,0,204,52293,17765,25856,0,127,32529,4481,33200,4521984,204,52293,13387109,4547840,6619136,127,32529,8327553,1147312,69,0,0,204,69,227,0,0,127,17,129,50,17664,0,204,52293,17891,58112,0,127,32529,4481,33074,4521984,204,52293,13387235,4580096,14876672,127,32529,8327553,1147186,69,0,0,204,71,68,0,0,127,17,127,209,17664,0,204,52295,18244,17408,0,127,32529,4479,32721,4521984,204,52295,13387588,4670464,4456448,127,32529,8327551,1146833,69,0,0,204,71,215,0,0,127,17,127,62,17664,0,204,52295,18391,55040,0,127,32529,4479,32574,4521984,204,52295,13387735,4708096,14090240,127,32529,8327551,1146686,69,0,0,216,72,128,0,0,127,17,126,137,17664,0,216,55368,18560,32768,0,127,32529,4478,32393,4521984,216,55368,14174336,4751360,8388608,127,32529,8327550,1146505,Email
69,0,0,78,104,101,0,0,128,17,229,234,17664,0,78,20072,26725,25856,0,128,32785,4581,58858,4521984,78,20072,5138533,6841600,6619136,128,32785,8393189,1172970,69,0,0,78,104,102,0,0,128,17,229,233,17664,0,78,20072,26726,26112,0,128,32785,4581,58857,4521984,78,20072,5138534,6841856,6684672,128,32785,8393189,1172969,69,0,0,78,104,103,0,0,128,17,229,232,17664,0,78,20072,26727,26368,0,128,32785,4581,58856,4521984,78,20072,5138535,6842112,6750208,128,32785,8393189,1172968,69,0,0,78,106,163,0,0,128,17,227,172,17664,0,78,20074,27299,41728,0,128,32785,4579,58284,4521984,78,20074,5139107,6988544,10682368,128,32785,8393187,1172396,69,0,0,78,106,164,0,0,128,17,227,171,17664,0,78,20074,27300,41984,0,128,32785,4579,58283,4521984,78,20074,5139108,6988800,10747904,128,32785,8393187,1172395,Email
69,0,0,219,0,196,64,0,64,17,77,65,17664,0,219,56064,196,50240,16384,64,16401,4429,19777,4521984,219,56064,14352580,50240,12861440,4194368,16401,4198733,1133889,69,0,0,219,3,163,64,0,64,17,74,98,17664,0,219,56067,931,41792,16384,64,16401,4426,19042,4521984,219,56067,14353315,238400,10698752,4194368,16401,4198730,1133154,69,0,1,4,5,211,64,0,64,17,72,9,17664,1,260,1029,1491,54080,16384,64,16401,4424,18441,4521985,260,66565,263635,381760,13844480,4194368,16401,4198728,1132553,69,0,0,219,169,89,64,0,64,17,164,171,17664,0,219,56233,43353,22848,16384,64,16401,4516,42155,4521984,219,56233,14395737,11098432,5849088,4194368,16401,4198820,1156267,69,0,0,219,169,98,64,0,64,17,164,162,17664,0,219,56233,43362,25152,16384,64,16401,4516,42146,4521984,219,56233,14395746,11100736,6438912,4194368,16401,4198820,1156258,Email
69,0,0,96,73,100,0,0,127,17,126,29,17664,0,96,24649,18788,25600,0,127,32529,4478,32285,4521984,96,24649,6310244,4809728,6553600,127,32529,8327550,1146397,69,0,0,78,175,129,0,0,127,17,24,18,17664,0,78,20143,44929,33024,0,127,32529,4376,6162,4521984,78,20143,5156737,11501824,8454144,127,32529,8327448,1120274,69,0,0,78,176,32,0,0,127,17,23,115,17664,0,78,20144,45088,8192,0,127,32529,4375,6003,4521984,78,20144,5156896,11542528,2097152,127,32529,8327447,1120115,69,0,0,78,176,144,0,0,127,17,23,3,17664,0,78,20144,45200,36864,0,127,32529,4375,5891,4521984,78,20144,5157008,11571200,9437184,127,32529,8327447,1120003,69,0,0,96,188,229,0,0,127,17,10,156,17664,0,96,24764,48357,58624,0,127,32529,4362,2716,4521984,96,24764,6339813,12379392,15007744,127,32529,8327434,1116828,Email
69,0,0,78,39,151,0,0,128,17,38,129,17664,0,78,20007,10135,38656,0,128,32785,4390,9857,4521984,78,20007,5121943,2594560,9895936,128,32785,8392998,1123969,69,0,0,78,39,152,0,0,128,17,38,128,17664,0,78,20007,10136,38912,0,128,32785,4390,9856,4521984,78,20007,5121944,2594816,9961472,128,32785,8392998,1123968,69,0,0,78,39,153,0,0,128,17,38,127,17664,0,78,20007,10137,39168,0,128,32785,4390,9855,4521984,78,20007,5121945,2595072,10027008,128,32785,8392998,1123967,69,0,0,78,39,154,0,0,128,17,38,126,17664,0,78,20007,10138,39424,0,128,32785,4390,9854,4521984,78,20007,5121946,2595328,10092544,128,32785,8392998,1123966,69,0,0,78,39,155,0,0,128,17,38,125,17664,0,78,20007,10139,39680,0,128,32785,4390,9853,4521984,78,20007,5121947,2595584,10158080,128,32785,8392998,1123965,Email
69,0,0,52,104,175,64,0,128,6,171,132,17664,0,52,13416,26799,44864,16384,128,32774,1707,43908,4521984,52,13416,3434671,6860608,11485184,4194432,32774,8390315,437124,69,0,0,40,104,176,64,0,128,6,171,143,17664,0,40,10344,26800,45120,16384,128,32774,1707,43919,4521984,40,10344,2648240,6860864,11550720,4194432,32774,8390315,437135,69,0,2,45,104,177,64,0,128,6,169,137,17664,2,557,11624,26801,45376,16384,128,32774,1705,43401,4521986,557,142696,2975921,6861120,11616256,4194432,32774,8390313,436617,69,0,0,91,104,178,64,0,128,6,171,90,17664,0,91,23400,26802,45632,16384,128,32774,1707,43866,4521984,91,23400,5990578,6861376,11681792,4194432,32774,8390315,437082,69,0,0,87,104,179,64,0,128,6,171,93,17664,0,87,22376,26803,45888,16384,128,32774,1707,43869,4521984,87,22376,5728435,6861632,11747328,4194432,32774,8390315,437085,Email
69,0,0,52,230,208,0,0,44,6,193,99,17664,0,52,13542,59088,53248,0,44,11270,1729,49507,4521984,52,13542,3466960,15126528,13631488,44,11270,2885313,442723,69,0,0,40,230,227,0,0,44,6,193,92,17664,0,40,10470,59107,58112,0,44,11270,1729,49500,4521984,40,10470,2680547,15131392,14876672,44,11270,2885313,442716,69,0,0,177,230,228,0,0,44,6,192,210,17664,0,177,45542,59108,58368,0,44,11270,1728,49362,4521984,177,45542,11658980,15131648,14942208,44,11270,2885312,442578,69,0,0,40,231,14,0,0,44,6,193,49,17664,0,40,10471,59150,3584,0,44,11270,1729,49457,4521984,40,10471,2680590,15142400,917504,44,11270,2885313,442673,69,0,0,121,231,23,0,0,44,6,192,215,17664,0,121,31207,59159,5888,0,44,11270,1728,49367,4521984,121,31207,7989015,15144704,1507328,44,11270,2885312,442583,Email
69,0,0,68,21,228,0,0,128,17,159,248,17664,0,68,17429,5604,58368,0,128,32785,4511,40952,4521984,68,17429,4462052,1434624,14942208,128,32785,8393119,1155064,69,0,0,68,21,229,0,0,128,17,159,247,17664,0,68,17429,5605,58624,0,128,32785,4511,40951,4521984,68,17429,4462053,1434880,15007744,128,32785,8393119,1155063,69,0,0,70,21,230,0,0,128,17,159,244,17664,0,70,17941,5606,58880,0,128,32785,4511,40948,4521984,70,17941,4593126,1435136,15073280,128,32785,8393119,1155060,69,0,0,70,21,231,0,0,128,17,159,243,17664,0,70,17941,5607,59136,0,128,32785,4511,40947,4521984,70,17941,4593127,1435392,15138816,128,32785,8393119,1155059,69,0,0,68,21,232,0,0,128,17,159,244,17664,0,68,17429,5608,59392,0,128,32785,4511,40948,4521984,68,17429,4462056,1435648,15204352,128,32785,8393119,1155060,Email
